1719,玛桐线
1720,铜盘线
1721,金井变
1722,卓洋线
1723,乡直线
1724,小坪线
1725,福鼎支
1726,龙地线
1727,沈塔变
1728,草湖线
1729,社仔线
1730,东虾支
1731,茶富线
1732,茂桂线
1733,石垅线
1734,钢砂线
1735,长宁线
1736,文头线
1737,灵水线
1738,翔坊线
1739,农工支
1740,潮瑶线
1741,溪西变
1742,石盘线
1743,南少线
1744,杏陈变
1745,安洞线
1746,花岩支
1747,城南变
1748,晓阳变
1749,山头线
1750,下江支
1751,岚谷线
1752,渡头变
1753,埔宁线
1754,培田线
1755,龙中线
1756,盘江线
1757,中界线
1758,陶园线
1759,仙店变
1760,仙都线
1761,新泉线
1762,锦美线
1763,半岭线
1764,老港变
1765,花竹支
1766,唐州线
1767,岭富支
1768,城澳线
1769,东桂线
1770,腊山变
1771,荆西线
1772,集镇支
1773,军营线
1774,阳泽线
1775,泉源线
1776,外宅支
1777,崇山线
1778,湖滨线
1779,澎城线
1780,雄江线
1781,大渚支
1782,鳌山线
1783,中水线
1784,培紫支
1785,梅亭变
1786,赤寮线
1787,湖东变
1788,桃新线
1789,鲤江支
1790,际口线
1791,埔坪线
1792,华映线
1793,洋里线
1794,黄松线
1795,百门线
1796,隆白线
1797,磁灶变
1798,凤头线
1799,苏易线
1800,金春支
1801,龙松线
1802,适中变
1803,海田线
1804,匡山支
1805,翠秀线
1806,安寮线
1807,锦山线
1808,广电支
1809,半古支
1810,光际线
1811,微波线
1812,横山变
1813,绿茵线
1814,高埠线
1815,天泉线
1816,王集线
1817,园田变
1818,占溪支
1819,上庄变
1820,利达变
1821,苍然线
1822,岩前线
1823,黎岭支
1824,更古支
1825,马铺变
1826,码头变
1827,吞源支
1828,径里支
1829,田口变
1830,顺发线
1831,塘市线
1832,鲁东支
1833,莒林支
1834,崇儒线
1835,颜厝变
1836,文峰变
1837,尚干线
1838,纸象线
1839,黄坑支
1840,西坪支
1841,兴安线
1842,跃伏线
1843,义序变
1844,岩地线
1845,建爱线
1846,金尚线
1847,南江线
1848,同安线
1849,亿海线
1850,实佳支
1851,石南线
1852,弄坑支
1853,安厚变
1854,渔村线
1855,碧银线
1856,长教线
1857,仙金线
1858,黄楼线
1859,吴地支
1860,安居线
1861,美浔线
1862,跃进变
1863,彭洋支
1864,农场支
1865,后卓线
1866,新丰线
1867,湖祥线
1868,柏溪线
1869,凉农线
1870,陈榕线
1871,东宅线
